YEAR,MO,DY,LAT,LON,T-IKO,TMIN-IKO,TMAX-IKO,RH2M-IKO
1984,2,21,6.62051,3.52061,28.01,24.33,32.66,70.58
1984,2,22,6.62051,3.52061,28.5,24.92,33.6,66.97
1984,2,23,6.62051,3.52061,28.64,24.63,33.99,65.79
1984,2,24,6.62051,3.52061,28.18,25.07,32.54,69.48
1984,2,25,6.62051,3.52061,27.32,24.41,31.07,74.19
1984,2,26,6.62051,3.52061,27.82,24.76,32.14,70.76
1984,2,27,6.62051,3.52061,27.9,24.2,32.56,70.96
1984,2,28,6.62051,3.52061,28.49,24.82,33.75,69.33
1984,2,29,6.62051,3.52061,28.39,25.23,33.09,69.35
1984,3,1,6.62051,3.52061,27.69,25.21,31.47,72.36
1984,3,2,6.62051,3.52061,28.38,24.63,33.29,68.39
1984,3,3,6.62051,3.52061,28.64,24.59,34.06,67.72
1984,3,4,6.62051,3.52061,27.88,25.21,32.11,74.8
1984,3,5,6.62051,3.52061,27.01,24.92,30.07,78.61
1984,3,6,6.62051,3.52061,27.82,24.37,31.81,72.93
1984,3,7,6.62051,3.52061,28.06,24.99,32.14,73.76
1984,3,8,6.62051,3.52061,27.41,24.71,30.83,79.09
1984,3,9,6.62051,3.52061,27.14,25.13,29.77,77.7
1984,3,10,6.62051,3.52061,26.6,24.53,29.57,77.05
1984,3,11,6.62051,3.52061,26.36,23.73,30.15,81.66
1984,3,12,6.62051,3.52061,27.07,24.5,30.89,77.56
1984,3,13,6.62051,3.52061,27.91,24.32,32.35,72.11
1984,3,14,6.62051,3.52061,27.39,24.97,30.77,79.03
1984,3,15,6.62051,3.52061,27.59,25.19,31.35,76.4
1984,3,16,6.62051,3.52061,27.83,24.65,31.94,74.8
1984,3,17,6.62051,3.52061,27.7,24.81,31.72,77.27
1984,3,18,6.62051,3.52061,27.19,25.47,30.17,79.05
1984,3,19,6.62051,3.52061,27.55,24.93,31.41,77.71
1984,3,20,6.62051,3.52061,26.41,25.22,28.62,85.8
1984,3,21,6.62051,3.52061,26.83,24.98,29.41,82.72
1984,3,22,6.62051,3.52061,26.44,24.79,28.48,84.09
1984,3,23,6.62051,3.52061,27.01,24.08,31.07,78.84
1984,3,24,6.62051,3.52061,26.43,24.58,29.36,84.66
1984,3,25,6.62051,3.52061,26.35,24.66,28.94,88.17
1984,3,26,6.62051,3.52061,26.95,24.96,30.38,83.15
1984,3,27,6.62051,3.52061,26.86,24.18,29.87,82.02
1984,3,28,6.62051,3.52061,27.41,24.69,30.8,78.87
1984,3,29,6.62051,3.52061,26.92,25.09,29.17,83.49
1984,3,30,6.62051,3.52061,27.03,25.09,29.56,82.94
1984,3,31,6.62051,3.52061,26.79,25.16,29.03,81.76
1984,4,1,6.62051,3.52061,26.99,25.13,29.75,81.53
1984,4,2,6.62051,3.52061,26.5,24.57,29.07,83.05
1984,4,3,6.62051,3.52061,26.81,24.76,29.78,82.77
1984,4,4,6.62051,3.52061,26.17,24.47,28.88,85.03
1984,4,5,6.62051,3.52061,26.06,24.27,28.96,85.61
1984,4,6,6.62051,3.52061,25.97,24.3,28.46,86.57
1984,4,7,6.62051,3.52061,26.35,23.99,29.41,81.51
1984,4,8,6.62051,3.52061,26.83,24.09,30.36,79.92
1984,4,9,6.62051,3.52061,26.65,24.62,29.92,81.95
1984,4,10,6.62051,3.52061,26.92,24.19,30.67,79.48
1984,4,11,6.62051,3.52061,27.8,24.74,31.88,74.94
1984,4,12,6.62051,3.52061,27.5,25.09,31.1,78.41
1984,4,13,6.62051,3.52061,27.13,25.31,30.03,81.12
1984,4,14,6.62051,3.52061,26.9,25.2,29.67,82.03
1984,4,15,6.62051,3.52061,26.85,24.86,29.47,80.07
1984,4,16,6.62051,3.52061,27.5,24.77,31.31,77.81
1984,4,17,6.62051,3.52061,27.4,24.27,31.14,77.7
1984,4,18,6.62051,3.52061,27.62,24.38,31.38,76.36
1984,4,19,6.62051,3.52061,27.95,24.94,31.94,75.86
1984,4,20,6.62051,3.52061,26.9,24.83,29.71,83.11
1984,4,21,6.62051,3.52061,26.95,24.62,30.3,81.7
1984,4,22,6.62051,3.52061,25.93,24.67,27.83,89.37
1984,4,23,6.62051,3.52061,25.57,24.12,27.11,89.48
1984,4,24,6.62051,3.52061,26.11,23.97,28.97,83.89
1984,4,25,6.62051,3.52061,25.89,24.17,28.39,85.9
1984,4,26,6.62051,3.52061,26.33,23.73,29.46,84.18
1984,4,27,6.62051,3.52061,26.7,24.26,29.94,82.15
1984,4,28,6.62051,3.52061,26.95,24.49,30.03,84
1984,4,29,6.62051,3.52061,26.46,25.04,28.81,87.87
1984,4,30,6.62051,3.52061,25.66,24.28,27.43,90.31
1984,5,1,6.62051,3.52061,26.07,23.93,29.11,86.25
1984,5,2,6.62051,3.52061,25.58,23.77,28.12,88.88
1984,5,3,6.62051,3.52061,25.63,23.68,27.99,88.79
1984,5,4,6.62051,3.52061,26.16,23.58,29.51,85.89
1984,5,5,6.62051,3.52061,25.72,24.02,27.96,89.42
1984,5,6,6.62051,3.52061,25.85,23.96,28.38,86.36
1984,5,7,6.62051,3.52061,26.47,24.16,29.7,82.26
1984,5,8,6.62051,3.52061,26.44,24.26,29.21,86.04
1984,5,9,6.62051,3.52061,26.93,24.63,29.76,83.83
1984,5,10,6.62051,3.52061,26.18,24.66,28.39,88.07
1984,5,11,6.62051,3.52061,26.2,24.21,28.62,85.99
1984,5,12,6.62051,3.52061,26.22,24.53,28.71,84.1
1984,5,13,6.62051,3.52061,26.21,24.59,28.92,86.53
1984,5,14,6.62051,3.52061,25.9,24.3,28.09,87.02
1984,5,15,6.62051,3.52061,25.96,24.17,28.09,86.22
1984,5,16,6.62051,3.52061,25.22,23.49,26.73,87.97
1984,5,17,6.62051,3.52061,26.24,22.96,30.12,79.21
1984,5,18,6.62051,3.52061,25.76,23.66,28.53,85.75
1984,5,19,6.62051,3.52061,25.74,23.95,28.5,86.34
1984,5,20,6.62051,3.52061,25.67,23.75,28.53,87.67
1984,5,21,6.62051,3.52061,25.49,23.99,27.73,89.4
1984,5,22,6.62051,3.52061,25.34,23.45,27.84,88.83
1984,5,23,6.62051,3.52061,25.65,23.19,28.48,84.16
1984,5,24,6.62051,3.52061,26.26,23.23,29.99,83.2
1984,5,25,6.62051,3.52061,26.53,24.05,29.85,84.85
1984,5,26,6.62051,3.52061,25.68,24.2,27.54,89.74
1984,5,27,6.62051,3.52061,25.64,23.56,28.47,84.79
1984,5,28,6.62051,3.52061,25.81,23.68,28.4,84.46
1984,5,29,6.62051,3.52061,26.07,23.63,29.22,81.67
1984,5,30,6.62051,3.52061,25.88,23.96,28.61,86.9
1984,5,31,6.62051,3.52061,25.35,23.94,28.02,87.84
1984,6,1,6.62051,3.52061,25.78,23.32,28.24,82.84
1984,6,2,6.62051,3.52061,25.08,23.41,27.31,87.61
1984,6,3,6.62051,3.52061,25.33,22.78,28.72,86.11
1984,6,4,6.62051,3.52061,25.7,23.24,28.85,86.91
1984,6,5,6.62051,3.52061,25.57,23.89,27.81,88.42
1984,6,6,6.62051,3.52061,25.98,24.08,28.85,84.37
1984,6,7,6.62051,3.52061,26.05,23.34,29.12,85.45
1984,6,8,6.62051,3.52061,25.33,23.75,27.29,88.14
1984,6,9,6.62051,3.52061,25.94,23.35,28.93,85
1984,6,10,6.62051,3.52061,25.71,23.73,28.13,87.45
1984,6,11,6.62051,3.52061,25.81,24.05,28.44,86.12
1984,6,12,6.62051,3.52061,25.34,23.16,28.32,87.04
1984,6,13,6.62051,3.52061,24.58,22.87,27.25,88.52
1984,6,14,6.62051,3.52061,25.06,22.57,27.33,84.84
1984,6,15,6.62051,3.52061,25.49,23.25,28.48,88.45
1984,6,16,6.62051,3.52061,25.07,23.31,27.53,88.78
1984,6,17,6.62051,3.52061,25.28,22.82,28.57,86.85
1984,6,18,6.62051,3.52061,25.68,22.63,29.18,85.71
1984,6,19,6.62051,3.52061,25.03,23.69,27.08,89.7
1984,6,20,6.62051,3.52061,24.82,23.28,27.38,89.73
1984,6,21,6.62051,3.52061,25.13,22.87,28.27,86.92
1984,6,22,6.62051,3.52061,25.14,22.68,28.02,88.52
1984,6,23,6.62051,3.52061,25.2,23.22,28.09,87.12
1984,6,24,6.62051,3.52061,25.38,22.68,28.61,84.69
1984,6,25,6.62051,3.52061,24.83,22.98,26.93,88.91
1984,6,26,6.62051,3.52061,25.46,23.34,28.31,86.99
1984,6,27,6.62051,3.52061,25,23.59,27.08,89.02
1984,6,28,6.62051,3.52061,24.71,23.05,26.88,86.53
1984,6,29,6.62051,3.52061,25.39,22.4,28.94,84.64
1984,6,30,6.62051,3.52061,25.41,23.29,28.24,86.2
1984,7,1,6.62051,3.52061,25.3,23.56,28.01,87.24
1984,7,2,6.62051,3.52061,25,22.69,27.58,85.85
1984,7,3,6.62051,3.52061,25.52,23.04,28.75,84.85
1984,7,4,6.62051,3.52061,25.47,23.71,28.29,87.37
1984,7,5,6.62051,3.52061,25.21,23.32,28.16,86.88
1984,7,6,6.62051,3.52061,25.6,23.38,28.58,85.83
1984,7,7,6.62051,3.52061,25.2,23.23,28,87.01
1984,7,8,6.62051,3.52061,25.36,23.06,28.63,83.12
1984,7,9,6.62051,3.52061,24.43,23.27,25.74,91.29
1984,7,10,6.62051,3.52061,24.66,23.03,27.37,88.7
1984,7,11,6.62051,3.52061,23.88,22.69,25.52,90.54
1984,7,12,6.62051,3.52061,24.18,22.41,26.49,84.95
1984,7,13,6.62051,3.52061,25.09,22.02,28.86,84.4
1984,7,14,6.62051,3.52061,24.24,22.81,26.69,87.92
1984,7,15,6.62051,3.52061,24.5,22.3,27.79,85.89
1984,7,16,6.62051,3.52061,24.54,22.5,27.6,85.73
1984,7,17,6.62051,3.52061,23.79,22.67,25.69,90.34
1984,7,18,6.62051,3.52061,24.02,22.23,26.55,87.71
1984,7,19,6.62051,3.52061,24.07,22.26,26.37,88.19
1984,7,20,6.62051,3.52061,24.14,22.3,26.99,89.06
1984,7,21,6.62051,3.52061,24.88,22.37,28.43,83.88
1984,7,22,6.62051,3.52061,25.09,22.51,28.58,83.4
1984,7,23,6.62051,3.52061,25.04,22.41,28.77,83.84
1984,7,24,6.62051,3.52061,24.54,22.4,27.62,86.85
1984,7,25,6.62051,3.52061,24,22.29,26.46,89.01
1984,7,26,6.62051,3.52061,24.22,21.89,27.1,87.96
1984,7,27,6.62051,3.52061,24.37,22.36,27.46,86.36
1984,7,28,6.62051,3.52061,24.89,21.81,28.56,82.79
1984,7,29,6.62051,3.52061,23.82,22.84,25.54,90.93
1984,7,30,6.62051,3.52061,24.38,22.52,27.32,86.56
1984,7,31,6.62051,3.52061,24.42,21.95,28.04,85.81
1984,8,1,6.62051,3.52061,24.23,22.13,27.06,88.06
1984,8,2,6.62051,3.52061,23.69,22.34,26.22,90.91
1984,8,3,6.62051,3.52061,24.03,21.93,26.97,85.63
1984,8,4,6.62051,3.52061,24.45,21.75,28.08,83.14
1984,8,5,6.62051,3.52061,23.78,21.79,26.61,86.75
1984,8,6,6.62051,3.52061,23.97,21.49,27.51,86.16
1984,8,7,6.62051,3.52061,24.39,21.6,27.8,84.27
1984,8,8,6.62051,3.52061,24.41,21.83,28.12,85.38
1984,8,9,6.62051,3.52061,24.32,22.19,27.7,86.4
1984,8,10,6.62051,3.52061,24.11,21.78,27.19,86.81
1984,8,11,6.62051,3.52061,24.98,21.64,28.76,83.46
1984,8,12,6.62051,3.52061,24.74,22.76,28.15,85.59
1984,8,13,6.62051,3.52061,24.55,22.56,27.93,84.94
1984,8,14,6.62051,3.52061,24.95,22.04,28.73,82.56
1984,8,15,6.62051,3.52061,24.67,22.23,27.64,85.34
1984,8,16,6.62051,3.52061,24.52,22.76,27.3,86.42
1984,8,17,6.62051,3.52061,24.74,21.81,28.26,84.16
1984,8,18,6.62051,3.52061,25.02,22.06,28.81,82.61
1984,8,19,6.62051,3.52061,24.86,22.21,28.91,86.29
1984,8,20,6.62051,3.52061,24.33,22.47,27.44,88.97
1984,8,21,6.62051,3.52061,24.14,22.4,26.85,88.13
1984,8,22,6.62051,3.52061,24.66,21.89,28.4,85.66
1984,8,23,6.62051,3.52061,24.83,22.38,28.23,85.6
1984,8,24,6.62051,3.52061,25.21,22.43,28.75,82.32
1984,8,25,6.62051,3.52061,25.23,22.76,28.6,82.65
1984,8,26,6.62051,3.52061,24.81,22.88,27.61,86.35
1984,8,27,6.62051,3.52061,25.13,22.79,28.43,84.59
1984,8,28,6.62051,3.52061,25.04,22.86,28.17,84.6
1984,8,29,6.62051,3.52061,24.67,22.95,27.62,89.09
1984,8,30,6.62051,3.52061,24.25,22.65,27.23,88.98
1984,8,31,6.62051,3.52061,23.85,22.37,26.12,90.23
1984,9,1,6.62051,3.52061,23.73,22.45,25.65,91.71
1984,9,2,6.62051,3.52061,23.98,22.43,26.32,90.7
1984,9,3,6.62051,3.52061,24.02,22.22,26.47,89.28
1984,9,4,6.62051,3.52061,24.15,22.29,27.02,87.22
1984,9,5,6.62051,3.52061,23.75,22.12,25.97,89.09
1984,9,6,6.62051,3.52061,24.6,22,28.31,85.01
1984,9,7,6.62051,3.52061,24.66,22.04,28.07,85.48
1984,9,8,6.62051,3.52061,24.95,22.02,28.72,84.3
1984,9,9,6.62051,3.52061,25.14,22.05,28.68,83.48
1984,9,10,6.62051,3.52061,25.3,22.93,28.67,83.28
1984,9,11,6.62051,3.52061,25.6,22.87,29.08,84.18
1984,9,12,6.62051,3.52061,25.47,22.89,28.39,86.04
1984,9,13,6.62051,3.52061,25.59,23.34,28.68,86.63
1984,9,14,6.62051,3.52061,23.75,22.46,25.14,93.68
1984,9,15,6.62051,3.52061,24.26,22.2,27.52,88.18
1984,9,16,6.62051,3.52061,24.37,21.96,27.96,89.19
1984,9,17,6.62051,3.52061,23.84,22.23,26.3,90.24
1984,9,18,6.62051,3.52061,24.79,22.07,28.84,86.24
1984,9,19,6.62051,3.52061,25.23,22.38,28.81,87.7
1984,9,20,6.62051,3.52061,25.16,23.22,28.35,89.57
1984,9,21,6.62051,3.52061,24.84,22.72,27.84,87.79
1984,9,22,6.62051,3.52061,25.11,22.11,28.75,86.18
1984,9,23,6.62051,3.52061,24.56,23.02,26.89,90.64
1984,9,24,6.62051,3.52061,24.76,22.69,27.92,88.07
1984,9,25,6.62051,3.52061,24.97,22.28,28.37,86.86
1984,9,26,6.62051,3.52061,25.05,22.9,28.11,88.3
1984,9,27,6.62051,3.52061,25.03,23.35,28.02,88.67
1984,9,28,6.62051,3.52061,25.11,22.73,28.2,85.64
1984,9,29,6.62051,3.52061,25.52,22.52,28.94,85.02
1984,9,30,6.62051,3.52061,25.03,23.16,27.55,88.05
1984,10,1,6.62051,3.52061,25.43,23.05,28.58,87.03
1984,10,2,6.62051,3.52061,24.67,23.23,26.7,90.74
1984,10,3,6.62051,3.52061,24.74,23.18,27.52,89.88
1984,10,4,6.62051,3.52061,25.04,22.9,27.98,87.35
1984,10,5,6.62051,3.52061,25.5,22.95,28.78,87.13
1984,10,6,6.62051,3.52061,25.04,23.51,27.21,90.89
1984,10,7,6.62051,3.52061,24.48,22.97,26.55,91.58
1984,10,8,6.62051,3.52061,24.27,22.61,26.36,90.21
1984,10,9,6.62051,3.52061,24.98,22.37,28.13,86.05
1984,10,10,6.62051,3.52061,25.03,23.13,27.86,86.86
1984,10,11,6.62051,3.52061,25.42,22.86,28.89,87.18
1984,10,12,6.62051,3.52061,24.93,23.48,27.3,90.26
1984,10,13,6.62051,3.52061,24.58,23.07,26.71,89.07
1984,10,14,6.62051,3.52061,25.31,22.19,29.01,85.13
1984,10,15,6.62051,3.52061,25.54,22.45,29.24,86.45
1984,10,16,6.62051,3.52061,25.57,23.22,28.83,86.77
1984,10,17,6.62051,3.52061,24.64,23.33,26.49,90.95
1984,10,18,6.62051,3.52061,24.59,22.54,26.62,87.26
1984,10,19,6.62051,3.52061,25.06,22.56,28.15,85.68
1984,10,20,6.62051,3.52061,25.28,22.88,28.74,87.05
1984,10,21,6.62051,3.52061,25.12,23.34,27.88,89.47
1984,10,22,6.62051,3.52061,25.29,23.13,28.37,88.83
1984,10,23,6.62051,3.52061,25.53,23.18,28.65,84.98
1984,10,24,6.62051,3.52061,25.71,23.18,28.82,85.78
1984,10,25,6.62051,3.52061,25.81,23.22,29,86.58
1984,10,26,6.62051,3.52061,26.17,23.3,29.71,85.91
1984,10,27,6.62051,3.52061,26.07,24.17,28.76,87.04
1984,10,28,6.62051,3.52061,26.04,24.26,28.76,85.98
1984,10,29,6.62051,3.52061,25.75,23.34,28.8,86.37
1984,10,30,6.62051,3.52061,25.42,23.54,28.15,86.99
1984,10,31,6.62051,3.52061,25.17,23.35,27.8,87.25
1984,11,1,6.62051,3.52061,25.04,23.23,27.87,85.87
1984,11,2,6.62051,3.52061,25.17,22.79,28.42,85.77
1984,11,3,6.62051,3.52061,25.87,22.4,30.44,81.47
1984,11,4,6.62051,3.52061,26.07,22.68,29.78,82.77
1984,11,5,6.62051,3.52061,26.18,23.72,29.14,84.92
1984,11,6,6.62051,3.52061,26.41,24.14,29.59,83.21
1984,11,7,6.62051,3.52061,26.7,23.54,30.32,81.46
1984,11,8,6.62051,3.52061,26.78,23.59,30.62,81.62
1984,11,9,6.62051,3.52061,26.42,24.11,29.58,83.34
1984,11,10,6.62051,3.52061,25.63,23.43,28.13,85.25
1984,11,11,6.62051,3.52061,26.12,23.62,29.52,82.31
1984,11,12,6.62051,3.52061,24.73,23.19,26.61,85.73
1984,11,13,6.62051,3.52061,24.36,21.93,27.03,79.15
1984,11,14,6.62051,3.52061,25.7,22.42,29.87,77.57
1984,11,15,6.62051,3.52061,25.47,23.36,28.36,85.21
1984,11,16,6.62051,3.52061,25.92,22.96,29.67,84.32
1984,11,17,6.62051,3.52061,25.79,23.62,28.76,86.36
1984,11,18,6.62051,3.52061,25.75,22.88,29.24,83.31
1984,11,19,6.62051,3.52061,26.11,23.01,29.74,81.38
1984,11,20,6.62051,3.52061,26.37,23.57,30.15,80.68
1984,11,21,6.62051,3.52061,26.01,22.92,29.71,81.93
1984,11,22,6.62051,3.52061,26.2,22.7,30.29,79.42
1984,11,23,6.62051,3.52061,26.59,23.19,30.86,77.36
1984,11,24,6.62051,3.52061,26.45,22.7,30.59,78.1
1984,11,25,6.62051,3.52061,25.59,23.74,27.47,83.16
1984,11,26,6.62051,3.52061,23.79,21.11,26.31,70.61
1984,11,27,6.62051,3.52061,24.9,20.47,29.62,63.84
1984,11,28,6.62051,3.52061,25.12,21.1,29.96,71.28
1984,11,29,6.62051,3.52061,25.49,21.95,30.35,74.06
1984,11,30,6.62051,3.52061,25.97,22.31,30.67,73.53
1984,12,1,6.62051,3.52061,25.97,21.81,30.7,72.47
1984,12,2,6.62051,3.52061,26.09,22.51,30.16,76.77
1984,12,3,6.62051,3.52061,25.87,22.13,30.08,74.78
1984,12,4,6.62051,3.52061,25.21,22,28.5,77.17
1984,12,5,6.62051,3.52061,26.32,21.39,30.69,65.72
1984,12,6,6.62051,3.52061,26.65,21.87,30.89,64.07
1984,12,7,6.62051,3.52061,26.17,21.79,30.67,67.64
1984,12,8,6.62051,3.52061,26.15,21.65,30.46,69.81
1984,12,9,6.62051,3.52061,25.55,21.63,30.52,67.37
1984,12,10,6.62051,3.52061,24.85,20.09,30.11,64.1
1984,12,11,6.62051,3.52061,24.61,19.43,30.19,62.4
1984,12,12,6.62051,3.52061,23.87,18.82,30.04,63.16
1984,12,13,6.62051,3.52061,23.14,18.14,29.36,62.11
1984,12,14,6.62051,3.52061,23.01,17.33,29.13,64.61
1984,12,15,6.62051,3.52061,23.64,17.98,29.93,58.56
1984,12,16,6.62051,3.52061,23.61,17.56,30.36,59.91
1984,12,17,6.62051,3.52061,24.11,17.9,30.39,57.77
1984,12,18,6.62051,3.52061,24.48,19.1,30.69,61.74
1984,12,19,6.62051,3.52061,24.66,19.74,30.87,62.41
1984,12,20,6.62051,3.52061,25.44,20,30.95,59.73
1984,12,21,6.62051,3.52061,25.88,21.83,31.02,69.09
1984,12,22,6.62051,3.52061,25.93,22.36,30.56,77.73
1984,12,23,6.62051,3.52061,25.98,22.31,30.36,78.03
1984,12,24,6.62051,3.52061,26.07,22.9,30.21,77.15
1984,12,25,6.62051,3.52061,26.45,23.17,30.47,73.13
1984,12,26,6.62051,3.52061,26.68,23.05,31.44,71.88
1984,12,27,6.62051,3.52061,26.4,23.44,31.13,73.77
1984,12,28,6.62051,3.52061,26.17,22.81,30.74,75.48
1984,12,29,6.62051,3.52061,26.35,22.79,31.18,77.83
1984,12,30,6.62051,3.52061,26.33,23.39,30.62,79.72
1984,12,31,6.62051,3.52061,26.52,23.52,30.65,80.39
1985,1,1,6.62051,3.52061,26.44,23.66,30.53,73.35
1985,1,2,6.62051,3.52061,26.07,23.35,29.5,68.58
1985,1,3,6.62051,3.52061,26.56,23.14,31.23,71.77
1985,1,4,6.62051,3.52061,26.89,23.7,30.93,71.27
1985,1,5,6.62051,3.52061,26.98,22.96,31.43,72.7
1985,1,6,6.62051,3.52061,27.24,23.26,31.7,69.11
1985,1,7,6.62051,3.52061,27.41,24.23,31.9,72.08
1985,1,8,6.62051,3.52061,27.44,24.26,31.94,74.1
1985,1,9,6.62051,3.52061,27.66,23.94,32.31,73.56
1985,1,10,6.62051,3.52061,27.49,24.07,31.65,76
1985,1,11,6.62051,3.52061,26.93,24.32,30.37,79.17
1985,1,12,6.62051,3.52061,26.46,24.24,30.08,79.59
1985,1,13,6.62051,3.52061,26.24,23.72,29.87,76.61
1985,1,14,6.62051,3.52061,26.32,23.41,30.23,74.35
1985,1,15,6.62051,3.52061,25.51,23.58,28.51,79.11
1985,1,16,6.62051,3.52061,26.11,22.91,29.87,73.18
1985,1,17,6.62051,3.52061,26.89,22.96,31.69,64.7
1985,1,18,6.62051,3.52061,26.68,22.58,31.74,64.85
1985,1,19,6.62051,3.52061,27.13,22.58,32.56,70.75
1985,1,20,6.62051,3.52061,27.3,23.37,32.1,74.25
1985,1,21,6.62051,3.52061,27.21,23.81,31.81,75.45
1985,1,22,6.62051,3.52061,26.11,24.07,28.88,81.11
1985,1,23,6.62051,3.52061,26.99,23.41,31.41,74.29
1985,1,24,6.62051,3.52061,26.99,23.85,31.21,75.26
1985,1,25,6.62051,3.52061,26.86,23.8,30.42,77.38
1985,1,26,6.62051,3.52061,26.27,24.31,29.06,82.8
1985,1,27,6.62051,3.52061,26.6,24.34,29.93,80.99
1985,1,28,6.62051,3.52061,26.22,24.36,28.96,81.48
1985,1,29,6.62051,3.52061,26.73,23.44,31.24,77.2
1985,1,30,6.62051,3.52061,26.13,24.06,29.17,80.93
1985,1,31,6.62051,3.52061,26.16,23.35,29.62,78.06
1985,2,1,6.62051,3.52061,26.98,23.19,31.81,72.45
1985,2,2,6.62051,3.52061,27.12,23.29,31.95,69.59
1985,2,3,6.62051,3.52061,26.82,22.3,32.21,63.64
1985,2,4,6.62051,3.52061,26.85,22.47,32.37,66.98
1985,2,5,6.62051,3.52061,26.86,22.96,31.97,70.68
1985,2,6,6.62051,3.52061,27.26,23.42,32.46,67.8
1985,2,7,6.62051,3.52061,26.38,23.76,30.48,74.03
1985,2,8,6.62051,3.52061,26.74,23.08,31.67,69.52
1985,2,9,6.62051,3.52061,27.16,23.38,32.72,65.03
1985,2,10,6.62051,3.52061,26.76,21.18,33.08,60.47
1985,2,11,6.62051,3.52061,27.32,22.63,33.39,67.37
1985,2,12,6.62051,3.52061,27.65,22.97,33.78,66.4
1985,2,13,6.62051,3.52061,27.73,23.03,33.69,68.33
1985,2,14,6.62051,3.52061,27.97,23.74,33.94,66.24
1985,2,15,6.62051,3.52061,27.66,23.54,33.77,66.04
1985,2,16,6.62051,3.52061,26.63,22.39,33.44,58.16
1985,2,17,6.62051,3.52061,26.16,20.48,33.37,57.58
1985,2,18,6.62051,3.52061,26.34,19.79,33.95,53.74
1985,2,19,6.62051,3.52061,26.87,21.81,34.14,55.08
1985,2,20,6.62051,3.52061,26.67,21.21,33.33,66.05
1985,2,21,6.62051,3.52061,27.06,22.46,32.84,69.5
1985,2,22,6.62051,3.52061,27.9,23.36,33.9,67.57
1985,2,23,6.62051,3.52061,27.56,23.67,33.06,74.06
1985,2,24,6.62051,3.52061,27.26,23.58,32.25,78.15
1985,2,25,6.62051,3.52061,27.74,24.02,32.83,75.28
1985,2,26,6.62051,3.52061,27.88,24.35,32.68,73
1985,2,27,6.62051,3.52061,27.97,24.23,32.7,71.48
1985,2,28,6.62051,3.52061,27.91,24.55,32.51,71.91
1985,3,1,6.62051,3.52061,27.87,24.48,32.57,71.06
1985,3,2,6.62051,3.52061,28.04,24.61,33.14,69.13
1985,3,3,6.62051,3.52061,28.12,24.3,33.37,69.39
1985,3,4,6.62051,3.52061,28.07,23.91,33.7,68.99
1985,3,5,6.62051,3.52061,28.39,23.95,34.29,68.1
1985,3,6,6.62051,3.52061,28.71,23.78,35.06,67.04
1985,3,7,6.62051,3.52061,28.74,24.42,34.01,70.98
1985,3,8,6.62051,3.52061,28.46,25.71,32.63,74.07
1985,3,9,6.62051,3.52061,27.87,25.69,31.65,77.02
1985,3,10,6.62051,3.52061,27.94,25.1,31.85,74.85
1985,3,11,6.62051,3.52061,28.1,25.01,32.43,74.81
1985,3,12,6.62051,3.52061,27.41,25.73,30.46,74.59
1985,3,13,6.62051,3.52061,26.87,24.86,29.57,78.71
1985,3,14,6.62051,3.52061,27.28,24.9,31.07,76.03
1985,3,15,6.62051,3.52061,27.41,24.99,30.94,77.72
1985,3,16,6.62051,3.52061,26.94,25.14,29.57,81
1985,3,17,6.62051,3.52061,27.26,24.55,31.32,76.44
1985,3,18,6.62051,3.52061,26.37,24.98,28.52,81.26
1985,3,19,6.62051,3.52061,26.98,24.43,30.37,76.61
1985,3,20,6.62051,3.52061,26.7,24.86,29.23,76.97
1985,3,21,6.62051,3.52061,27.53,24.48,31.55,70.16
1985,3,22,6.62051,3.52061,27.32,24.21,31.58,74.53
1985,3,23,6.62051,3.52061,28.09,24.39,33.03,72.36
1985,3,24,6.62051,3.52061,27.89,25.43,32.2,76.9
1985,3,25,6.62051,3.52061,26.88,24.82,30.03,80.67
1985,3,26,6.62051,3.52061,26.95,23.95,30.61,77.27
1985,3,27,6.62051,3.52061,26.12,24.46,29.24,82.96
1985,3,28,6.62051,3.52061,26.75,24.01,30.64,77.56
1985,3,29,6.62051,3.52061,26.92,23.9,30.68,75.33
1985,3,30,6.62051,3.52061,27.3,24.23,30.98,74.29
1985,3,31,6.62051,3.52061,27.4,24.43,30.76,76.43
1985,4,1,6.62051,3.52061,27.04,24.86,30.03,79.47
1985,4,2,6.62051,3.52061,27.15,24.43,31.42,75.98
1985,4,3,6.62051,3.52061,26.65,23.9,30.36,81.69
1985,4,4,6.62051,3.52061,26.01,24.12,29.11,82.79
1985,4,5,6.62051,3.52061,26.12,23.91,29.93,79.38
1985,4,6,6.62051,3.52061,26.91,23.7,31.16,76.66
1985,4,7,6.62051,3.52061,27.45,24.07,31.64,76.3
1985,4,8,6.62051,3.52061,27.45,24.64,31.52,79.12
1985,4,9,6.62051,3.52061,26.26,24.53,29,87.17
1985,4,10,6.62051,3.52061,25.86,24.42,27.67,88.16
1985,4,11,6.62051,3.52061,26.06,23.74,28.81,86.49
1985,4,12,6.62051,3.52061,26.51,24.34,29.63,83.35
1985,4,13,6.62051,3.52061,26.81,24.61,30.05,81.37
1985,4,14,6.62051,3.52061,26.88,24.23,30.3,80.7
1985,4,15,6.62051,3.52061,26.43,24.7,28.75,83.01
1985,4,16,6.62051,3.52061,26.03,24.17,28.87,85.49
1985,4,17,6.62051,3.52061,25.77,24.35,27.87,87.34
1985,4,18,6.62051,3.52061,26.34,24.45,29.44,83.93
